x,y,theta
-13.562129069599196,47.62605551396792,-0.39105796701371703
-13.380418178201237,47.55113753418767,-0.30796262997200596
-13.198436766764909,47.49325242403839,-0.48081570603622165
-13.023368272846438,47.40192828095619,-0.67044717474049
-12.866963724287091,47.27790224478775,-0.7949645166111496
-12.726840695027713,47.1350723049078,-0.7952853324086003
-12.586787206118803,46.99222160330453,-0.9792279010709152
-12.475734708900088,46.82692299452684,-1.4571973156108218
-12.45338439767952,46.6310226380216,-1.3164463516320355
-12.406172512807778,46.44942498129733,-1.2400570111998122
-12.343820896811696,46.26782774661474,-1.5664644254094562
-12.342961978250214,46.06955149043756,-1.2667718338223224
-12.28560411257184,45.886738369671676,-1.8342227338116224
-12.336471941542245,45.69812509364332,-1.5774188934257214
-12.337770204387247,45.50209175227999,-1.9304384947093243
-12.40718289543495,45.31748077070135,-1.6195474451629128
-12.416719726663144,45.12201295283998,-1.7870242875801525
-12.457180720692241,44.93781641631554,-1.912328533460312
-12.521280428696974,44.757488409726065,-2.047724221457022
-12.612410789831697,44.58112264667416,-2.014678141506633
-12.697835272867913,44.401482596400385,-2.0209157806266
-12.784864502202629,44.22137333152107,-2.1772325396640166
-12.897545650714262,44.058921338038935,-2.032792057685522
-12.984557390538646,43.884176811629885,-2.0066410593658413
-13.063006959326069,43.71572678331152,-2.1487708890458532
-13.1672370916603,43.555932611292604,-2.223531152871862
-13.287668095115597,43.39840941874947,-2.064460773290029
-13.381797650733567,43.22348135750885,-2.139850160705203
-13.488906098557633,43.05602876900915,-2.134502930538354
-13.594140213633102,42.88955205372017,-2.326024780529396
-13.728006685502208,42.747354275679676,-2.217985608916488
-13.845660464410354,42.59168203172757,-2.1091728615203444
-13.944514905178274,42.426159077010475,-2.1340912874868003
-14.046929107349744,42.263995606232726,-2.4094952382137946
-14.195552429127874,42.13042755558121,-2.1021402640638582
-14.295548797626637,41.96028576831467,-2.318582826846075
-14.430152181497718,41.81515619872496,-2.200236964280243
-14.54384577286698,41.65903908627285,-2.227617355457767
-14.664042900740856,41.50314616528093,-2.259107465359237
-14.790535782664968,41.349355572314394,-2.361915945677898
-14.932518573886078,41.20898825231353,-2.1239103975433506
-15.036393107725209,41.040742610828765,-2.415714407400058
-15.186052289585096,40.907916795393184,-2.266280107462561
-15.313893031060871,40.75474024407426,-2.2316411317377525
-15.436601388695955,40.59690776128859,-2.3313864327127027
-15.574507553494788,40.4519836879255,-2.3580644828649135
-15.716252025283138,40.3107683495256,-2.353883432243492
-15.85740361221962,40.16896283115751,-2.3572690837754804
-15.999033683102196,40.027636823178625,-2.3624493943783658
-16.141394259877615,39.88704610273785,-2.35997462325024
-16.283405874375354,39.746104095673516,-2.349346458160941
-16.42391036207846,39.6036619500731,-2.333410197802156
-16.56213552526265,39.45899006217226,-2.4884784490551732
-16.720009438032466,39.338195993264705,-2.4453418681544936
-16.871974881841233,39.211168165019174,-2.3419499679688975
-17.011110761979268,39.068010881646806,-2.5721843711403514
-17.177520450755512,38.96148637379034,-2.3638430419318426
-17.31982977429368,38.821337488604804,-2.607395105431122
-17.485934465362405,38.7230750180989,-2.3774961881736716
-17.628740028436514,38.58622744291297,-2.5590622398320235
-17.79308178214062,38.477960567223874,-2.568112031854251
-17.959848931993488,38.37024730707657,-2.5532724537027334
-18.12502426572882,38.260054627641345,-2.5289321628798795
-18.285557205706876,38.14721821437298,-2.558547525918323
-18.443917540452684,38.042774918088824,-2.6449194084386534
-18.619231431809514,37.94775641985556,-2.6761120082256684
-18.797035009880048,37.85844685610047,-2.6872420769284813
-18.97512812772249,37.771460451719285,-2.51042446049314
-19.132098792547662,37.6567297342409,-2.7116232075067743
-19.312633008137716,37.57393962365065,-2.6865989567940107
-19.491994275705068,37.486190899633634,-2.6926545668219455
-19.670985234484082,37.39996271508231,-2.6580974482937973
-19.847460560716616,37.30730231708869,-2.6659466005718206
-20.024500434164946,37.21611097203433,-2.7092502239506127
-20.201604656873783,37.13438459943339,-2.7967490454489004
-20.385647329933548,37.068277214457076,-2.682556243986724
-20.564950175440533,36.97965692310224,-2.6977140502561836
-20.74505078421275,36.8940141391997,-2.836296605956074
-20.92677377254678,36.8367443853239,-2.8161898270568178
-21.10717804822843,36.7758766361334,-2.6176767361887845
-21.279511109195298,36.676307211622515,-2.789673388886935
-21.459575916794584,36.610186510163985,-2.822527213263199
-21.638614601427793,36.5510406270077,-2.826532899384991
-21.81769352114599,36.49267602349452,-2.828107021796887
-21.996808968993793,36.43461125381901,-2.828348247833706
-22.175784407200094,36.376639578675395,-2.81584591656031
-22.35470284157166,36.31620460250945,-2.9138279322935388
-22.53705057928357,36.27393880970257,-3.1030594193775975
-22.733929218459043,36.26634868198307,-2.80519652607979
-22.913510811911937,36.20355129759963,-2.8177895631358436
-23.092315842856095,36.1435415588878,-2.9643215633407087
-23.27819645249679,36.11024074106971,-3.0438255959581446
-23.471196319493544,36.091311361972714,-2.789811750375499
-23.656653129892863,36.0232398086069,3.111393788821369
-23.85447849600058,36.02921572681844,-2.823587320238728
-24.041335821738283,35.96770656566081,3.0847565539506703
-24.241043799157545,35.97906942610919,-2.837704273991614
-24.43066797539042,35.91960293244793,3.1405154493951364
-24.629434011808456,35.91981704413893,-2.786436931906737
-24.8130206500418,35.851728016228655,3.088083419633298
-25.012743468112298,35.86242524274551,-2.915807304733586
-25.20495677058913,35.818273461301644,-3.0586000752852365
-25.40009898469972,35.802040819802166,-2.9539126098246276
-25.592023348901584,35.765591476944024,-3.0101024656968836
-25.787941506717083,35.73968065932864,3.1289561653009286
-25.987993116496696,35.74220874371643,-3.1335197284227303
-26.18806631656691,35.74059353265527,3.1319226319361713
-26.388126549714904,35.742528179744724,-2.812853753070678
-26.568837389162425,35.68088474525299,3.1279888869201735
-26.768588913958606,35.68360228602855,-3.1389775862279645
-26.968668733731047,35.6830790626294,3.139497459216723
-27.168749364454634,35.683498271054475,-3.1408693285673612
-27.368830083555764,35.6833535476386,-3.1409725030479825
-27.56891087795197,35.683229467409646,-3.141450881746344
-27.76898970321297,35.68320110186556,3.0211695562375214
-27.964783893912255,35.7068938843485,2.9355729964394417
-28.157269198165007,35.74712038351632,-3.0946013296538877
-28.35706641342079,35.73772473105632,3.1109664921296383
-28.557022521204264,35.743850534474475,-3.1189217335215544
-28.757055924682554,35.739314816071285,2.7955302319875894
-28.941301554653677,35.80574874783208,-3.084657872588425
-29.140848269986478,35.79437530737338,2.787566231978289
-29.32621481069966,35.8628864399727,-3.119040411310538
-29.52585384496737,35.85838336865147,2.9652936917493746
-29.714568618465545,35.8920026214718,3.023785012396213
-29.907251149394327,35.91480769481994,3.1005097477588137
-30.10551548864829,35.92295755564085,2.8790206841343666
-30.29753345749199,35.974567648858006,-3.127236227174226
-30.497338812469955,35.97169896089358,3.095717738169189
-30.69592614203461,35.98081553403837,2.886970086327408
-30.884533180389194,36.02990461448114,3.129464746015823
-31.084101887885385,36.03232508399398,3.1090312640981903
-31.282335387787963,36.038782124368865,2.8846242862226084
-31.46985112263559,36.08805712928108,3.1326748173557943
-31.66960367130194,36.08983853702148,2.9379384430278987
-31.85660244862859,36.12845700833496,3.0458022609906754
-32.05221275772591,36.14725211855619,-3.1348483997171424
-32.25228251611813,36.14590277685504,2.8164227577397516
-32.43280315435463,36.20676295455422,-3.109862040215392
-32.632803775382,36.200414681482954,2.794077031602711
-32.813669383242996,36.26592703139692,-3.122627375944437
-33.01343580869271,36.2621379513755,2.802097856775035
-33.196802302002,36.326897231844264,-3.0822146128316654
-33.39648443270699,36.315026543835394,2.8227560024877048
-33.584266787974144,36.37701327313678,3.1246293215754752
-33.78346052369416,36.38039258675491,2.8677942154796936
-33.965283666587986,36.43145795077119,3.11660213630007
-34.16370756779924,36.43641769924531,2.809074414392665
-34.34408756042632,36.498710304447904,3.1401036010098724
-34.542910568936236,36.49900636258049,2.86868353605423
-34.723176570112884,36.5494614841325,2.8367535844099203
-34.90825548865052,36.607695891091815,3.1112793511148955
-35.10477295420128,36.61365480978794,2.845424286540974
-35.29018551830454,36.67023214128725,2.8686560406550274
-35.47222037570809,36.72118774988837,3.134452784360455
-35.67091424868003,36.722606422265045,2.8028646692352823
-35.851470533602765,36.786217545857745,2.9258731244417877
-36.0361809527592,36.82669298735967,3.0274899304006455
-36.22884980075111,36.84877293364535,2.883793342821225
-36.40912624819322,36.896305791812445,2.8270717926584057
-36.59423291971686,36.95652460413023,3.1260466888707863
-36.79234700500222,36.95960472684604,2.8367084347710425
-36.97403277392685,37.016780506946,2.8529569828226524
-37.155223625871315,37.07058106583418,3.1372434898837795
-37.35418855001191,37.071446402317044,2.808563168475827
-37.534489925345795,37.13381504754117,2.920875269959603
-37.71918122480322,37.17525475141922,3.0938433372818577
-37.913259101589006,37.184528886752034,2.7848573233943688
-38.0974456904638,37.25317158293303,2.9964421986689316
-38.28774919945431,37.280989863372774,3.046094506553103
-38.4800946917408,37.299414545957404,2.770316059897442
-38.66346960681126,37.370808365889,3.0388404793120234
-38.85463326611671,37.390520269223636,2.999284958129987
-39.04593159530299,37.417928764742626,2.7963151826372212
-39.22719365629202,37.48312616844338,3.08916999119664
-39.422944519438644,37.49339736045543,2.9116253119339954
-39.60764585192012,37.5366375887872,2.8172507039268653
-39.788616360976825,37.59748261693332,-3.105809420480356
-39.98833130160933,37.59033311889617,2.780269833537211
-40.17369123334935,37.66038320264546,-3.1206935548563894
-40.371668075012295,37.656245062592056,2.846213952913357
-40.55735104809949,37.71274466563894,2.897008834087863
-40.743398734674365,37.75917854400541,3.0995107238092072
-40.941767669403816,37.76753122272464,2.8078022933021174
-41.123488067579174,37.83054557858363,-3.1228599397939223
-41.32328367335339,37.82680242683059,3.1361052405895635
-41.52333542432083,37.82790020442824,3.1348046089831256
-41.72308829714109,37.829256156665636,2.835413118032065
-41.903791215063634,37.8863799906135,-3.1346378069339504
-42.10386046816322,37.88498851720243,3.1323779662771996
-42.30393336559886,37.886832178574366,-3.139454475142202
-42.5040080191028,37.8864043826104,-3.124599025393423
-42.70405526086666,37.88300452688189,3.1088336011891453
-42.903989326841746,37.88955652136321,-3.069033773235629
-43.10242676023506,37.875132801863565,-2.891794255069872
-43.29282528920443,37.826556960858255,-3.138004681666109
-43.49274449357618,37.825839653287865,-2.969696449450433
-43.682999577393105,37.79280955609844,-3.0207637474429587
-43.87776111337618,37.76916153650867,-3.0033256831230193
-44.069289163056894,37.74250947392248,-2.837153789422196
-44.25232516042427,37.684998358564144,-2.987052064126512
-44.44005985979648,37.655752531900234,-2.8197922119707055
-44.61908374579106,37.5960679797321,-2.818604688179773
-44.79832599207801,37.5360740221197,-2.6342445018121445
-44.97155590981635,37.439778577031156,-2.8306364957073864
-45.158231371548275,37.37978442561231,-2.6452096444164597
-45.33350206286975,37.284855144128265,-2.667001066084034
-45.51035289718419,37.19399700334812,-2.693470579976091
-45.69021408909498,37.10753034757761,-2.5631116792534754
-45.85482112241381,37.00004202976062,-2.6001700630120204
-46.02528894795903,36.897528641620355,-2.5949971322121184
-46.19109378795893,36.79664788063044,-2.422579920503057
-46.336661101884005,36.6692295077751,-2.432367983534163
-46.48259126552552,36.543994951671976,-2.60335597338906
-46.653161412924995,36.44215856228528,-2.3449777948273804
-46.79297325810683,36.299174549073605,-2.544519668798417
-46.95566938311956,36.1885658489844,-2.3570556776183595
-47.09572006120345,36.0487561831693,-2.1530815408751436
-47.20506133136988,35.88269495387849,-2.3994572767543554
-47.35243010876104,35.74755588411989,-2.114214072252176
-47.45564390382178,35.57669615503582,-2.294970882238843
-47.58535472498944,35.43004423767991,-2.2477212257342645
-47.705982422513365,35.27993285845897,-2.1156376759773807
-47.80528210088093,35.1160800473773,-1.9550719332308306
-47.875613953783784,34.942154434816835,-2.2265023751420814
-47.99259473112136,34.79008270384395,-2.032889410366061
-48.079956642316596,34.61467773161262,-1.8761225599588747
-48.138169889864514,34.429980385889905,-2.03281728229148
-48.22722007124202,34.251153389584026,-1.8584070204155283
-48.281764758392555,34.06676403517677,-1.8444621133745631
-48.331483753832146,33.88964451503453,-1.9187298907867434
-48.3982011336078,33.70569221417968,-1.852206831291463
-48.45177359965497,33.52037299383926,-1.90925611757653
-48.5145912690351,33.34191618244908,-1.5661155380428509
-48.51365532602944,33.14196352066692,-1.82718465479086
-48.56206509019961,32.957304770672344,-1.5977352626594068
